gene1,gene2,combined_score
HNRNPA2B1,HNRNPAB,915
HNRNPA2B1,HNRNPC,999
HNRNPA2B1,HNRNPD,947
HNRNPA2B1,HNRNPDL,909
HNRNPA2B1,HNRNPF,985
HNRNPA2B1,HNRNPH1,991
HNRNPA2B1,HNRNPH2,883
HNRNPA2B1,HNRNPH3,968
HNRNPA2B1,HNRNPK,983
HNRNPA2B1,HNRNPL,999
HNRNPA2B1,HNRNPLL,427
HNRNPA2B1,HNRNPM,987
HNRNPA2B1,HNRNPR,923
HNRNPA2B1,HNRNPU,979
HNRNPA2B1,HNRNPUL1,470
HNRNPA2B1,HNRNPUL2,534
HNRNPA2B1,HSP90AA1,681
HNRNPA2B1,HSP90AB1,762
HNRNPA2B1,HSP90B1,426
HNRNPA2B1,HSPA4,558
HNRNPA2B1,HSPA5,427
HNRNPA2B1,HSPA8,642
HNRNPA2B1,HSPD1,477
HNRNPA2B1,IGF2BP2,884
HNRNPA2B1,IGFBP2,524
HNRNPA2B1,IGFBP3,483
HNRNPA2B1,ILF2,841
HNRNPA2B1,ILF3,994
HNRNPA2B1,IRF3,524
HNRNPA2B1,JMJD6,646
HNRNPA2B1,KHDRBS1,904
HNRNPA2B1,KHSRP,740
HNRNPA2B1,KPNB1,444
HNRNPA2B1,KRAS,430
HNRNPA2B1,LARP7,532
HNRNPA2B1,LMNA,534
HNRNPA2B1,LRPPRC,795
HNRNPA2B1,LSM2,423
HNRNPA2B1,LSM3,582
HNRNPA2B1,LSM8,459
HNRNPA2B1,LUC7L2,432
HNRNPA2B1,LUC7L3,530
HNRNPA2B1,MAGOH,575
HNRNPA2B1,MAPT,589
HNRNPA2B1,MAT2A,407
HNRNPA2B1,MATR3,888
HNRNPA2B1,MBNL1,901
HNRNPA2B1,MBP,607
HNRNPA2B1,MCM3,443
HNRNPA2B1,MEPCE,464
HNRNPA2B1,METTL14,835
HNRNPA2B1,METTL16,731
HNRNPA2B1,METTL3,879
HNRNPA2B1,MFAP1,435
HNRNPA2B1,MORF4L1,481
HNRNPA2B1,NAA10,503
HNRNPA2B1,NAA50,442
HNRNPA2B1,NASP,412
HNRNPA2B1,NCBP1,490
HNRNPA2B1,NCBP2,405
HNRNPA2B1,NCL,913
HNRNPA2B1,NONO,913
HNRNPA2B1,NOP56,404
HNRNPA2B1,NOP58,417
HNRNPA2B1,NPM1,802
HNRNPA2B1,NSUN2,453
HNRNPA2B1,NUDC,408
HNRNPA2B1,NUDT21,752
HNRNPA2B1,NXF1,572
HNRNPA2B1,OPTN,408
HNRNPA2B1,PA2G4,693
HNRNPA2B1,PABPC1,681
HNRNPA2B1,PCBP1,961
HNRNPA2B1,PCBP2,896
HNRNPA2B1,PFDN5,415
HNRNPA2B1,PFDN6,409
HNRNPA2B1,PFN1,440
HNRNPA2B1,PGK1,411
HNRNPA2B1,PHF5A,590
HNRNPA2B1,PKM,797
HNRNPA2B1,PNN,575
HNRNPA2B1,PPIA,612
HNRNPA2B1,PRKRA,450
HNRNPA2B1,PRMT1,425
HNRNPA2B1,PRPF19,775
HNRNPA2B1,PRPF8,600
HNRNPA2B1,PRRC2A,629
HNRNPA2B1,PRTN3,416
HNRNPA2B1,PSMA1,415
HNRNPA2B1,PSMA3,648
HNRNPA2B1,PSMA4,449
HNRNPA2B1,PSMA6,413
HNRNPA2B1,PSMA7,444
HNRNPA2B1,PSMB1,406
HNRNPA2B1,PSMC4,446
HNRNPA2B1,PSME3,696
HNRNPA2B1,PTBP1,993
HNRNPA2B1,PTGES3,564
HNRNPA2B1,PTMA,766
HNRNPA2B1,PURA,804
HNRNPA2B1,QKI,408
HNRNPA2B1,RACK1,579
HNRNPA2B1,RALY,742
HNRNPA2B1,RAN,566
HNRNPA2B1,RBBP7,418
HNRNPA2B1,RBFOX2,617
HNRNPA2B1,RBM10,647
HNRNPA2B1,RBM14,780
HNRNPA2B1,RBM15,777
HNRNPA2B1,RBM17,406
HNRNPA2B1,RBM25,787
HNRNPA2B1,RBM3,429
HNRNPA2B1,RBM39,852
HNRNPA2B1,RBM8A,632
HNRNPA2B1,RBMX,960
HNRNPA2B1,RHOA,409
HNRNPA2B1,RNASEL,424
HNRNPA2B1,RNPS1,482
HNRNPA2B1,RPL12,475
HNRNPA2B1,RPL21,471
HNRNPA2B1,RPL27A,521
HNRNPA2B1,RPL3,415
HNRNPA2B1,RPL4,541
HNRNPA2B1,RPL5,404
HNRNPA2B1,RPL8,411
HNRNPA2B1,RPLP0,443
HNRNPA2B1,RPLP2,558
HNRNPA2B1,RPS11,463
HNRNPA2B1,RPS13,404
HNRNPA2B1,RPS14,413
HNRNPA2B1,RPS15A,478
HNRNPA2B1,RPS16,507
HNRNPA2B1,RPS18,434
HNRNPA2B1,RPS19,504
HNRNPA2B1,RPS2,481
HNRNPA2B1,RPS20,756
HNRNPA2B1,RPS23,452
HNRNPA2B1,RPS25,542
HNRNPA2B1,RPS28,487
HNRNPA2B1,RPS3,590
HNRNPA2B1,RPS3A,503
HNRNPA2B1,RPS4X,448
HNRNPA2B1,RPS7,410
HNRNPA2B1,RPS8,522
HNRNPA2B1,RPS9,413
HNRNPA2B1,RPSA,590
HNRNPA2B1,RRM1,469
HNRNPA2B1,RRP9,458
HNRNPA2B1,RTRAF,443
HNRNPA2B1,RUVBL1,543
HNRNPA2B1,SAFB,636
HNRNPA2B1,SAP18,537
HNRNPA2B1,SARNP,476
HNRNPA2B1,SERBP1,490
HNRNPA2B1,SET,583
HNRNPA2B1,SF1,537
HNRNPA2B1,SF3A1,442
HNRNPA2B1,SF3A2,730
HNRNPA2B1,SF3A3,563
HNRNPA2B1,SF3B1,823
HNRNPA2B1,SF3B2,744
HNRNPA2B1,SF3B3,519
HNRNPA2B1,SF3B5,538
HNRNPA2B1,SF3B6,538
HNRNPA2B1,SFPQ,939
HNRNPA2B1,SLC25A3,466
HNRNPA2B1,SLC2A1,568
HNRNPA2B1,SLC2A3,446
HNRNPA2B1,SMU1,445
HNRNPA2B1,SNRNP200,549
HNRNPA2B1,SNRNP40,486
HNRNPA2B1,SNRNP70,847
HNRNPA2B1,SNRPA,657
HNRNPA2B1,SNRPA1,548
HNRNPA2B1,SNRPB,557
HNRNPA2B1,SNRPB2,595
HNRNPA2B1,SNRPC,577
HNRNPA2B1,SNRPD1,815
HNRNPA2B1,SNRPD2,779
HNRNPA2B1,SNRPD3,784
HNRNPA2B1,SNRPE,777
HNRNPA2B1,SNRPF,796
HNRNPA2B1,SNU13,473
HNRNPA2B1,SNW1,545
HNRNPA2B1,SON,667
HNRNPA2B1,SQSTM1,512
HNRNPA2B1,SREK1,502
HNRNPA2B1,SRPK1,421
HNRNPA2B1,SRRM1,453
HNRNPA2B1,SRRM2,482
HNRNPA2B1,SRRT,652
HNRNPA2B1,SRSF1,972
HNRNPA2B1,SRSF10,828
HNRNPA2B1,SRSF11,713
HNRNPA2B1,SRSF2,954
HNRNPA2B1,SRSF3,976
HNRNPA2B1,SRSF4,677
HNRNPA2B1,SRSF5,821
HNRNPA2B1,SRSF6,875
HNRNPA2B1,SRSF7,947
HNRNPA2B1,SRSF9,809
HNRNPA2B1,SSB,844
HNRNPA2B1,STAU1,568
HNRNPA2B1,STOM,442
HNRNPA2B1,SUB1,412
HNRNPA2B1,SUMO2,517
HNRNPA2B1,SYNCRIP,913
HNRNPA2B1,TAF15,808
HNRNPA2B1,TAF4,430
HNRNPA2B1,TARDBP,998
HNRNPA2B1,TBK1,770
HNRNPA2B1,TCP1,502
HNRNPA2B1,TFIP11,624
HNRNPA2B1,THOC2,572
HNRNPA2B1,TIA1,716
HNRNPA2B1,TIAL1,660
HNRNPA2B1,TNPO1,811
HNRNPA2B1,TOP1,564
HNRNPA2B1,TP53BP1,455
HNRNPA2B1,TPR,471
HNRNPA2B1,TRA2A,743
HNRNPA2B1,TRA2B,953
HNRNPA2B1,TRIP6,436
HNRNPA2B1,U2AF1,848
HNRNPA2B1,U2AF2,869
HNRNPA2B1,UBE2M,406
HNRNPA2B1,UBL4A,404
HNRNPA2B1,UBQLN2,657
HNRNPA2B1,UPF1,588
HNRNPA2B1,VAPB,402
HNRNPA2B1,VCP,679
HNRNPA2B1,VIRMA,854
HNRNPA2B1,WDR43,533
HNRNPA2B1,WTAP,804
HNRNPA2B1,XPO1,528
HNRNPA2B1,XRCC5,505
HNRNPA2B1,XRCC6,451
HNRNPA2B1,XRN1,537
HNRNPA2B1,YBX1,905
HNRNPA2B1,YTHDC1,935
HNRNPA2B1,YTHDC2,889
HNRNPA2B1,YTHDF2,871
HNRNPA2B1,YTHDF3,869
HNRNPA2B1,YWHAG,492
HNRNPA2B1,YWHAZ,704
HNRNPA2B1,ZNF207,583
HNRNPA2B1,ZNF326,615
HNRNPA2B1,ZNF638,590
HNRNPA3,HNRNPAB,792
HNRNPA3,HNRNPC,969
HNRNPA3,HNRNPD,999
HNRNPA3,HNRNPDL,529
HNRNPA3,HNRNPF,899
HNRNPA3,HNRNPH1,977
HNRNPA3,HNRNPH2,928
HNRNPA3,HNRNPH3,790
HNRNPA3,HNRNPK,923
HNRNPA3,HNRNPL,970
HNRNPA3,HNRNPM,935
HNRNPA3,HNRNPR,925
HNRNPA3,HNRNPU,912
HNRNPA3,HNRNPUL1,647
HNRNPA3,HSP90AB1,545
HNRNPA3,HSPA5,490
HNRNPA3,HSPA8,449
HNRNPA3,ILF2,527
HNRNPA3,ILF3,725
HNRNPA3,IPO8,449
HNRNPA3,KHDRBS1,755
HNRNPA3,KHSRP,464
HNRNPA3,KPNB1,533
HNRNPA3,LARP1,512
HNRNPA3,LSM8,402
HNRNPA3,MAGOH,452
HNRNPA3,MAPT,473
HNRNPA3,MATR3,708
HNRNPA3,MBNL1,580
HNRNPA3,MEPCE,430
HNRNPA3,NCBP2,741
HNRNPA3,NCL,725
HNRNPA3,NONO,549
HNRNPA3,PABPC1,535
HNRNPA3,PCBP1,913
HNRNPA3,PCBP2,915
HNRNPA3,PDCD4,422
HNRNPA3,PHF5A,430
HNRNPA3,PKM,453
HNRNPA3,PPIG,497
HNRNPA3,PRPF19,591
HNRNPA3,PRPF40A,549
HNRNPA3,PRPF8,465
HNRNPA3,PTBP1,965
HNRNPA3,PTMA,421
HNRNPA3,PURA,743
HNRNPA3,RANGAP1,578
HNRNPA3,RBFOX2,405
HNRNPA3,RBM10,522
HNRNPA3,RBM14,593
HNRNPA3,RBM25,457
HNRNPA3,RBM39,573
HNRNPA3,RBM8A,686
HNRNPA3,RBMX,866
HNRNPA3,RPL8,453
HNRNPA3,RPLP2,418
HNRNPA3,RPS11,440
HNRNPA3,RPS13,402
HNRNPA3,RPS16,431
HNRNPA3,RPS2,458
HNRNPA3,RPS20,490
HNRNPA3,RPS28,411
HNRNPA3,RTCB,444
HNRNPA3,SAP18,443
HNRNPA3,SERBP1,675
HNRNPA3,SF1,464
HNRNPA3,SF3A1,477
HNRNPA3,SF3A2,746
HNRNPA3,SF3B1,587
HNRNPA3,SF3B2,465
HNRNPA3,SF3B3,671
HNRNPA3,SF3B5,443
HNRNPA3,SFPQ,705
HNRNPA3,SMARCA5,468
HNRNPA3,SMU1,441
HNRNPA3,SNRNP200,703
HNRNPA3,SNRNP40,438
HNRNPA3,SNRNP70,685
HNRNPA3,SNRPA,712
HNRNPA3,SNRPA1,479
HNRNPA3,SNRPB,497
HNRNPA3,SNRPC,499
HNRNPA3,SNRPD1,620
HNRNPA3,SNRPD2,653
HNRNPA3,SNRPD3,677
HNRNPA3,SNRPE,817
HNRNPA3,SNRPF,790
HNRNPA3,SREK1,492
HNRNPA3,SRRM2,494
HNRNPA3,SRSF1,918
HNRNPA3,SRSF10,718
HNRNPA3,SRSF11,717
HNRNPA3,SRSF2,766
HNRNPA3,SRSF3,752
HNRNPA3,SRSF4,684
HNRNPA3,SRSF5,657
HNRNPA3,SRSF6,688
HNRNPA3,SRSF7,881
HNRNPA3,SRSF9,662
HNRNPA3,SSB,501
HNRNPA3,STAU1,668
HNRNPA3,SUPT16H,481
HNRNPA3,SYNCRIP,625
HNRNPA3,TAF15,769
HNRNPA3,TARDBP,919
HNRNPA3,TFIP11,647
HNRNPA3,THOC2,412
HNRNPA3,TIA1,422
HNRNPA3,TIAL1,541
HNRNPA3,TNPO1,540
HNRNPA3,TOP1,540
HNRNPA3,TRA2A,425
HNRNPA3,TRA2B,792
HNRNPA3,U2AF1,554
HNRNPA3,U2AF2,627
HNRNPA3,U2SURP,439
HNRNPA3,UBQLN2,619
HNRNPA3,UPF1,415
HNRNPA3,USP14,400
HNRNPA3,XRCC6,545
HNRNPA3,YBX1,849
HNRNPA3,YWHAG,466
HNRNPA3,YWHAZ,528
HNRNPAB,HNRNPC,958
HNRNPAB,HNRNPD,821
HNRNPAB,HNRNPDL,548
HNRNPAB,HNRNPF,783
HNRNPAB,HNRNPH1,936
HNRNPAB,HNRNPH2,744
HNRNPAB,HNRNPH3,804
HNRNPAB,HNRNPK,833
HNRNPAB,HNRNPL,798
HNRNPAB,HNRNPM,811
HNRNPAB,HNRNPR,570
HNRNPAB,HNRNPU,889
HNRNPAB,HNRNPUL1,544
HNRNPAB,HNRNPUL2,489
HNRNPAB,HSP90AA1,556
HNRNPAB,HTRA2,448
HNRNPAB,ILF2,463
HNRNPAB,ILF3,718
HNRNPAB,KHDRBS1,518
HNRNPAB,KHSRP,703
HNRNPAB,KPNB1,474
HNRNPAB,LSM14A,528
HNRNPAB,MAPT,400
HNRNPAB,MBNL1,421
HNRNPAB,MDC1,540
HNRNPAB,MEPCE,450
HNRNPAB,METTL14,674
HNRNPAB,METTL3,594
HNRNPAB,MRPS25,625
HNRNPAB,MRPS7,522
HNRNPAB,NCBP1,465
HNRNPAB,NCBP2,764
HNRNPAB,NCL,558
HNRNPAB,NHP2,409
HNRNPAB,NONO,622
HNRNPAB,PABPC1,413
HNRNPAB,PCBP1,702
HNRNPAB,PCBP2,480
HNRNPAB,PRPF19,617
HNRNPAB,PRPF8,573
HNRNPAB,PTBP1,951
HNRNPAB,RALY,596
HNRNPAB,RAN,482
HNRNPAB,RBFOX2,776
HNRNPAB,RBM15,554
HNRNPAB,RBM39,540
HNRNPAB,RBM8A,430
HNRNPAB,RBMX,727
HNRNPAB,RNPS1,429
HNRNPAB,RPS20,466
HNRNPAB,RPS5,423
HNRNPAB,RRM1,412
HNRNPAB,SET,429
HNRNPAB,SF1,433
HNRNPAB,SF3A2,741
HNRNPAB,SF3B2,407
HNRNPAB,SF3B3,474
HNRNPAB,SFPQ,669
HNRNPAB,SNRNP70,563
HNRNPAB,SNRPA,537
HNRNPAB,SNRPB,513
HNRNPAB,SNRPC,430
HNRNPAB,SNRPD1,456
HNRNPAB,SNRPD2,537
HNRNPAB,SNRPD3,522
HNRNPAB,SNRPE,559
HNRNPAB,SNRPF,624
HNRNPAB,SRSF1,824
HNRNPAB,SRSF2,806
HNRNPAB,SRSF3,598
HNRNPAB,SRSF5,451
HNRNPAB,SRSF6,664
HNRNPAB,SRSF7,471
HNRNPAB,SRSF9,591
HNRNPAB,SSB,426
HNRNPAB,SSRP1,407
HNRNPAB,STAU1,669
HNRNPAB,STAU2,488
HNRNPAB,SYNCRIP,886
HNRNPAB,TAF15,473
HNRNPAB,TARDBP,654
HNRNPAB,TRA2B,524
HNRNPAB,TRIM28,411
HNRNPAB,U2AF1,427
HNRNPAB,U2AF2,679
HNRNPAB,UBE2G2,631
HNRNPAB,UBE2M,472
HNRNPAB,UBL4A,406
HNRNPAB,UPF1,423
HNRNPAB,VIRMA,576
HNRNPAB,WTAP,589
HNRNPAB,XAB2,489
HNRNPAB,XRN2,452
HNRNPAB,YBX1,898
HNRNPAB,ZC3H18,453
HNRNPAB,ZPR1,453
HNRNPC,HNRNPD,962
HNRNPC,HNRNPDL,849
HNRNPC,HNRNPF,971
HNRNPC,HNRNPH1,981
HNRNPC,HNRNPH2,870
HNRNPC,HNRNPH3,888
HNRNPC,HNRNPK,982
HNRNPC,HNRNPL,990
HNRNPC,HNRNPLL,579
HNRNPC,HNRNPM,990
HNRNPC,HNRNPR,980
HNRNPC,HNRNPU,996
HNRNPC,HNRNPUL1,639
HNRNPC,HNRNPUL2,512
HNRNPC,HSP90AA1,734
HNRNPC,HSP90AB1,729
HNRNPC,HSPA4,575
HNRNPC,HSPA8,683
HNRNPC,HTT,416
HNRNPC,IGF2BP2,886
HNRNPC,IGFBP2,543
HNRNPC,ILF2,985
HNRNPC,ILF3,985
HNRNPC,IPO5,528
HNRNPC,ITIH1,558
HNRNPC,ITIH2,527
HNRNPC,IVNS1ABP,436
HNRNPC,KHDRBS1,948
HNRNPC,KHDRBS3,407
HNRNPC,KHSRP,799
HNRNPC,KPNA1,798
HNRNPC,KPNA2,415
HNRNPC,KPNA3,642
HNRNPC,KPNA4,559
HNRNPC,KPNB1,472
HNRNPC,KRAS,456
HNRNPC,LARP1,650
HNRNPC,LARP7,497
HNRNPC,LRPPRC,681
HNRNPC,LSM3,571
HNRNPC,LSM8,481
HNRNPC,LUC7L2,424
HNRNPC,MAGOH,893
HNRNPC,MAPT,486
HNRNPC,MATR3,946
HNRNPC,MBNL1,821
HNRNPC,MEPCE,565
HNRNPC,METTL14,857
HNRNPC,METTL16,746
HNRNPC,METTL3,881
HNRNPC,MFAP1,414
HNRNPC,MORF4L1,419
HNRNPC,MOV10,441
HNRNPC,MTOR,647
HNRNPC,MTREX,409
HNRNPC,MYEF2,516
HNRNPC,NAT10,800
HNRNPC,NCBP1,805
HNRNPC,NCBP2,787
HNRNPC,NCBP3,615
HNRNPC,NCL,893
HNRNPC,NDC1,420
HNRNPC,NHP2,822
HNRNPC,NONO,841
HNRNPC,NOP10,773
HNRNPC,NOP56,472
HNRNPC,NOP58,474
HNRNPC,NOVA2,730
HNRNPC,NPM1,732
HNRNPC,NSUN2,412
HNRNPC,NUDT21,822
HNRNPC,NUP107,476
HNRNPC,NUP133,547
HNRNPC,NUP153,589
HNRNPC,NUP155,438
HNRNPC,NUP160,506
HNRNPC,NUP188,410
HNRNPC,NUP205,452
HNRNPC,NUP210,403
HNRNPC,NUP214,524
HNRNPC,NUP35,490
HNRNPC,NUP37,479
HNRNPC,NUP42,586
HNRNPC,NUP43,486
HNRNPC,NUP50,587
HNRNPC,NUP54,541
HNRNPC,NUP58,438
HNRNPC,NUP62,589
HNRNPC,NUP85,429
HNRNPC,NUP88,476
HNRNPC,NUP93,495
HNRNPC,NUP98,662
HNRNPC,NXF1,811
HNRNPC,P3H3,461
HNRNPC,PA2G4,649
HNRNPC,PABPC1,939
HNRNPC,PABPC4,403
HNRNPC,PAIP1,459
HNRNPC,PAPOLA,531
HNRNPC,PCBP1,961
HNRNPC,PCBP2,914
HNRNPC,PHAX,498
HNRNPC,PHF5A,583
HNRNPC,PKM,744
HNRNPC,PLRG1,580
HNRNPC,PNN,455
HNRNPC,PPIA,698
HNRNPC,PRKDC,471
HNRNPC,PRMT1,654
HNRNPC,PRMT2,547
HNRNPC,PRPF19,783
HNRNPC,PRPF4,421
HNRNPC,PRPF40A,463
HNRNPC,PRPF6,410
HNRNPC,PRPF8,756
HNRNPC,PRRC2A,625
HNRNPC,PSIP1,525
HNRNPC,PSMA3,551
HNRNPC,PSMA6,496
HNRNPC,PSMA7,450
HNRNPC,PSME3,531
HNRNPC,PTBP1,996
HNRNPC,PTBP3,619
HNRNPC,PTGES3,834
HNRNPC,PTMA,798
HNRNPC,PUF60,759
HNRNPC,PUM1,457
HNRNPC,PUM2,660
HNRNPC,QKI,719
HNRNPC,RACK1,563
HNRNPC,RAE1,639
HNRNPC,RALY,953
HNRNPC,RAN,633
HNRNPC,RANBP2,669
HNRNPC,RAVER1,796
HNRNPC,RBBP4,456
HNRNPC,RBBP7,410
HNRNPC,RBFOX2,680
HNRNPC,RBM10,761
HNRNPC,RBM14,758
HNRNPC,RBM15,802
HNRNPC,RBM17,644
HNRNPC,RBM22,512
HNRNPC,RBM25,561
HNRNPC,RBM39,790
HNRNPC,RBM4,556
HNRNPC,RBM8A,861
HNRNPC,RBMX,986
HNRNPC,RBMXL1,468
HNRNPC,RNPS1,617
HNRNPC,RPL12,411
HNRNPC,RPL13A,407
HNRNPC,RPL15,452
HNRNPC,RPL18A,436
HNRNPC,RPL23A,527
HNRNPC,RPL3,601
HNRNPC,RPL36,406
HNRNPC,RPL4,549
HNRNPC,RPL6,561
HNRNPC,RPL7,451
HNRNPC,RPL8,453
HNRNPC,RPLP0,603
HNRNPC,RPLP2,588
HNRNPC,RPS11,430
HNRNPC,RPS13,414
HNRNPC,RPS14,442
HNRNPC,RPS16,432
HNRNPC,RPS19,411
HNRNPC,RPS2,432
HNRNPC,RPS20,592
HNRNPC,RPS23,401
HNRNPC,RPS3,539
HNRNPC,RPS3A,454
HNRNPC,RPS6,421
HNRNPC,RPSA,506
HNRNPC,RRM1,568
HNRNPC,RRP9,500
HNRNPC,RTCB,611
HNRNPC,RUVBL1,439
HNRNPC,SAFB,630
HNRNPC,SAP18,637
HNRNPC,SARNP,507
HNRNPC,SART1,404
HNRNPC,SEC13,457
HNRNPC,SEH1L,439
HNRNPC,SERBP1,637
HNRNPC,SET,526
HNRNPC,SF1,560
HNRNPC,SF3A1,669
HNRNPC,SF3A2,791
HNRNPC,SF3A3,529
HNRNPC,SF3B1,667
HNRNPC,SF3B2,814
HNRNPC,SF3B3,542
HNRNPC,SF3B4,494
HNRNPC,SF3B5,521
HNRNPC,SF3B6,548
HNRNPC,SFPQ,926
HNRNPC,SHANK3,562
HNRNPC,SMARCA4,463
HNRNPC,SMARCC1,469
HNRNPC,SMU1,587
HNRNPC,SNRNP200,662
HNRNPC,SNRNP40,535
HNRNPC,SNRNP70,923
HNRNPC,SNRPA,692
HNRNPC,SNRPA1,597
HNRNPC,SNRPB,889
HNRNPC,SNRPB2,541
HNRNPC,SNRPC,675
HNRNPC,SNRPD1,787
HNRNPC,SNRPD2,853
HNRNPC,SNRPD3,940
HNRNPC,SNRPE,953
HNRNPC,SNRPF,864
HNRNPC,SNU13,566
HNRNPC,SNW1,672
HNRNPC,SRC,424
HNRNPC,SREK1,444
HNRNPC,SRP14,432
HNRNPC,SRPK1,895
HNRNPC,SRPK2,576
HNRNPC,SRRM1,447
HNRNPC,SRRM2,413
HNRNPC,SRRT,643
HNRNPC,SRSF1,977
HNRNPC,SRSF10,889
HNRNPC,SRSF11,767
HNRNPC,SRSF2,900
HNRNPC,SRSF3,981
HNRNPC,SRSF4,623
HNRNPC,SRSF5,799
HNRNPC,SRSF6,862
HNRNPC,SRSF7,951
HNRNPC,SRSF9,821
HNRNPC,SSB,827
HNRNPC,SSRP1,815
HNRNPC,STAT1,434
HNRNPC,STAU1,649
HNRNPC,STRBP,505
HNRNPC,SUB1,469
HNRNPC,SUMO2,539
HNRNPC,SYNCRIP,954
HNRNPC,TAF15,832
HNRNPC,TARDBP,981
HNRNPC,TCP1,422
HNRNPC,TEP1,846
HNRNPC,TFIP11,668
HNRNPC,THOC2,624
HNRNPC,THOC5,409
HNRNPC,THRAP3,683
HNRNPC,TIA1,653
HNRNPC,TIAL1,829
HNRNPC,TNPO1,529
HNRNPC,TOP1,756
HNRNPC,TPM1,442
HNRNPC,TPR,635
HNRNPC,TRA2A,741
HNRNPC,TRA2B,968
HNRNPC,TRIM28,647
HNRNPC,U2AF1,916
HNRNPC,U2AF2,954
HNRNPC,U2SURP,407
HNRNPC,UBE2D3,591
HNRNPC,UBE2N,404
HNRNPC,UBL4A,401
HNRNPC,UBQLN2,410
HNRNPC,UPF1,774
HNRNPC,VIRMA,868
HNRNPC,WDR43,493
HNRNPC,WTAP,841
HNRNPC,XAB2,531
HNRNPC,XIAP,430
HNRNPC,XPO1,521
HNRNPC,XRCC5,663
HNRNPC,XRCC6,702
HNRNPC,XRN1,454
HNRNPC,XRN2,489
HNRNPC,YBX1,921
HNRNPC,YTHDC1,945
HNRNPC,YTHDC2,897
HNRNPC,YTHDF2,888
HNRNPC,YTHDF3,879
HNRNPC,YWHAE,702
HNRNPC,YWHAZ,514
HNRNPC,ZC3H18,514
HNRNPC,ZEB1,556
HNRNPC,ZEB2,508
HNRNPC,ZFR,567
HNRNPC,ZNF207,558
HNRNPC,ZNF326,715
HNRNPD,HNRNPDL,793
HNRNPD,HNRNPF,941
HNRNPD,HNRNPH1,930
HNRNPD,HNRNPH2,763
HNRNPD,HNRNPH3,918
HNRNPD,HNRNPK,965
HNRNPD,HNRNPL,924
HNRNPD,HNRNPM,962
HNRNPD,HNRNPR,906
HNRNPD,HNRNPU,973
HNRNPD,HNRNPUL1,604
HNRNPD,HNRNPUL2,460
HNRNPD,HSP90AA1,509
HNRNPD,HSPA2,481
HNRNPD,HSPA4,918
HNRNPD,HSPA8,980
HNRNPD,HSPB1,911
HNRNPD,HSPB2,685
HNRNPD,HSPD1,438
HNRNPD,IGF2BP2,631
HNRNPD,ILF2,425
HNRNPD,ILF3,805
HNRNPD,KHDRBS1,907
HNRNPD,KHSRP,929
HNRNPD,KPNB1,469
HNRNPD,LARP1,454
HNRNPD,LARP7,432
HNRNPD,MAPT,428
HNRNPD,MATR3,522
HNRNPD,MEPCE,440
HNRNPD,METTL14,428
HNRNPD,METTL3,504
HNRNPD,NAA50,427
HNRNPD,NCBP1,421
HNRNPD,NCBP2,704
HNRNPD,NCL,971
HNRNPD,NONO,588
HNRNPD,NPM1,702
HNRNPD,NUDT21,542
HNRNPD,PA2G4,569
HNRNPD,PABPC1,960
HNRNPD,PAIP1,977
HNRNPD,PARN,655
HNRNPD,PARP1,601
HNRNPD,PATL1,479
HNRNPD,PCBP1,898
HNRNPD,PCBP2,956
HNRNPD,PLXNB1,451
HNRNPD,POLR2A,431
HNRNPD,POLR2B,436
HNRNPD,POLR2C,463
HNRNPD,PPID,411
HNRNPD,PRKG1,410
HNRNPD,PRPF8,560
HNRNPD,PSMA1,459
HNRNPD,PSMA2,453
HNRNPD,PSMA3,432
HNRNPD,PSMA4,462
HNRNPD,PSMA5,437
HNRNPD,PSMA6,450
HNRNPD,PSMA7,557
HNRNPD,PSMB1,445
HNRNPD,PSMB10,476
HNRNPD,PSMB2,447
HNRNPD,PSMB3,447
HNRNPD,PSMB4,464
HNRNPD,PSMB5,424
HNRNPD,PSMB6,419
HNRNPD,PSMB7,550
HNRNPD,PSMB8,412
HNRNPD,PSMB9,401
HNRNPD,PSMC1,444
HNRNPD,PSMC2,449
HNRNPD,PSMC3,461
HNRNPD,PSMC4,572
HNRNPD,PSMC5,492
HNRNPD,PSMC6,480
HNRNPD,PSMD1,472
HNRNPD,PSMD10,430
HNRNPD,PSMD11,435
HNRNPD,PSMD12,438
HNRNPD,PSMD13,411
HNRNPD,PSMD14,512
HNRNPD,PSMD2,436
HNRNPD,PSMD3,419
HNRNPD,PSMD4,425
HNRNPD,PSMD5,429
HNRNPD,PSMD6,470
HNRNPD,PSMD7,500
HNRNPD,PSMD8,430
HNRNPD,PSMD9,419
HNRNPD,PSME1,431
HNRNPD,PSME2,438
HNRNPD,PSME3,583
HNRNPD,PSME4,422
HNRNPD,PSMF1,483
HNRNPD,PTBP1,960
HNRNPD,PUM1,424
HNRNPD,QKI,563
HNRNPD,RACK1,526
HNRNPD,RALY,805
HNRNPD,RBFOX2,462
HNRNPD,RBM10,516
HNRNPD,RBM25,580
HNRNPD,RBM39,474
HNRNPD,RBMX,844
HNRNPD,RPA1,589
HNRNPD,RPS5,521
HNRNPD,RRM1,533
HNRNPD,RTN4,409
HNRNPD,SAFB,442
HNRNPD,SEPTIN9,468
HNRNPD,SF1,543
HNRNPD,SF3B1,509
HNRNPD,SF3B4,619
HNRNPD,SFN,500
HNRNPD,SFPQ,778
HNRNPD,SMARCC1,458
HNRNPD,SMARCC2,404
HNRNPD,SMARCE1,438
